name,label,settlement_id,ward_code,lga_code,children_under5_last_round,consent_to_follow_up
BAN-000308,"BAN-000308  (F. Dogo, structure 137)",S01027,W014,LGA01,0,yes
BAN-000309,"BAN-000309  (Y. Wada, structure 158)",S00817,W009,LGA02,3,yes
BAN-000310,"BAN-000310  (M. Kabo, structure 91)",S00817,W009,LGA02,0,yes
BAN-000311,"BAN-000311  (H. Tanko, structure 123)",S00817,W009,LGA02,4,yes
BAN-000312,"BAN-000312  (S. Abu, structure 143)",S00441,W006,LGA01,4,yes
BAN-000313,"BAN-000313  (Z. Umar, structure 38)",S00447,W006,LGA01,3,yes
BAN-000314,"BAN-000314  (S. Oje, structure 47)",S00941,W012,LGA02,4,no
BAN-000315,"BAN-000315  (I. Bala, structure 255)",S00941,W012,LGA02,0,yes
BAN-000316,"BAN-000316  (Z. Funo, structure 41)",S00941,W012,LGA02,0,yes
BAN-000317,"BAN-000317  (U. Dogo, structure 239)",S00941,W012,LGA02,0,yes
BAN-000318,"BAN-000318  (I. Yaro, structure 141)",S00941,W012,LGA02,4,yes
BAN-000319,"BAN-000319  (Z. Sule, structure 67)",S01792,W028,LGA04,0,yes
BAN-000320,"BAN-000320  (U. Oje, structure 16)",S01792,W028,LGA04,4,yes
BAN-000321,"BAN-000321  (K. Musa, structure 80)",S01140,W015,LGA01,1,yes
BAN-000322,"BAN-000322  (K. Umar, structure 178)",S01140,W015,LGA01,4,yes
BAN-000323,"BAN-000323  (A. Musa, structure 258)",S01140,W015,LGA01,3,yes
BAN-000324,"BAN-000324  (B. Umar, structure 162)",S01140,W015,LGA01,3,yes
BAN-000325,"BAN-000325  (M. Pama, structure 50)",S01612,W023,LGA03,2,yes
BAN-000326,"BAN-000326  (U. Dogo, structure 105)",S01612,W023,LGA03,1,yes
BAN-000327,"BAN-000327  (Z. Cham, structure 87)",S00821,W009,LGA02,3,yes
BAN-000328,"BAN-000328  (M. Wada, structure 218)",S02505,W040,LGA04,3,yes
BAN-000329,"BAN-000329  (A. Yaro, structure 165)",S01287,W017,LGA03,4,yes
BAN-000330,"BAN-000330  (Z. Wada, structure 93)",S01287,W017,LGA03,4,no
BAN-000331,"BAN-000331  (B. Gani, structure 57)",S01287,W017,LGA03,4,yes
BAN-000332,"BAN-000332  (M. Haru, structure 77)",S01287,W017,LGA03,2,yes
BAN-000333,"BAN-000333  (Y. Yaro, structure 52)",S02209,W034,LGA03,0,yes
BAN-000334,"BAN-000334  (K. Tanko, structure 76)",S00907,W011,LGA02,4,yes
BAN-000335,"BAN-000335  (F. Kabo, structure 47)",S00907,W011,LGA02,2,yes
BAN-000336,"BAN-000336  (K. Oje, structure 237)",S00732,W008,LGA01,1,yes
BAN-000337,"BAN-000337  (K. Rabi, structure 37)",S00732,W008,LGA01,3,yes
BAN-000338,"BAN-000338  (F. Isa, structure 79)",S00732,W008,LGA01,2,yes
BAN-000339,"BAN-000339  (K. Umar, structure 118)",S00669,W008,LGA01,2,yes
BAN-000340,"BAN-000340  (A. Zubi, structure 53)",S00669,W008,LGA01,4,yes
BAN-000341,"BAN-000341  (S. Dogo, structure 240)",S00669,W008,LGA01,1,yes
BAN-000342,"BAN-000342  (Z. Rabi, structure 140)",S02151,W033,LGA03,3,yes
BAN-000343,"BAN-000343  (R. Jibo, structure 38)",S02346,W037,LGA03,0,yes
BAN-000344,"BAN-000344  (M. Zubi, structure 141)",S02346,W037,LGA03,2,yes
BAN-000345,"BAN-000345  (H. Abu, structure 41)",S01570,W022,LGA03,0,yes
BAN-000346,"BAN-000346  (K. Isa, structure 244)",S01570,W022,LGA03,2,yes
BAN-000347,"BAN-000347  (S. Isa, structure 95)",S01570,W022,LGA03,2,yes
BAN-000348,"BAN-000348  (A. Lami, structure 45)",S01570,W022,LGA03,4,yes
BAN-000349,"BAN-000349  (B. Cham, structure 239)",S00384,W005,LGA02,1,yes
BAN-000350,"BAN-000350  (M. Haru, structure 255)",S00384,W005,LGA02,4,yes
BAN-000351,"BAN-000351  (K. Zubi, structure 209)",S00384,W005,LGA02,3,yes
BAN-000352,"BAN-000352  (R. Funo, structure 5)",S00806,W009,LGA02,0,no
BAN-000353,"BAN-000353  (A. Dogo, structure 250)",S02065,W032,LGA04,2,yes
BAN-000354,"BAN-000354  (S. Funo, structure 117)",S01404,W019,LGA04,3,yes
BAN-000355,"BAN-000355  (H. Rabi, structure 42)",S01404,W019,LGA04,3,yes
BAN-000356,"BAN-000356  (I. Zubi, structure 136)",S01127,W015,LGA01,4,yes
BAN-000357,"BAN-000357  (H. Nura, structure 136)",S01127,W015,LGA01,1,yes
BAN-000358,"BAN-000358  (Y. Ede, structure 126)",S01487,W020,LGA01,1,yes
BAN-000359,"BAN-000359  (U. Ede, structure 115)",S01737,W026,LGA03,4,yes
BAN-000360,"BAN-000360  (H. Wada, structure 219)",S01737,W026,LGA03,0,no
BAN-000361,"BAN-000361  (A. Dogo, structure 65)",S01737,W026,LGA03,3,yes
BAN-000362,"BAN-000362  (F. Umar, structure 66)",S00857,W010,LGA02,2,yes
BAN-000363,"BAN-000363  (K. Pama, structure 185)",S00857,W010,LGA02,4,yes
BAN-000364,"BAN-000364  (S. Lami, structure 216)",S00425,W006,LGA01,1,no
BAN-000365,"BAN-000365  (F. Pama, structure 41)",S00425,W006,LGA01,1,yes
BAN-000366,"BAN-000366  (Y. Isa, structure 124)",S00425,W006,LGA01,3,yes
BAN-000367,"BAN-000367  (F. Kabo, structure 43)",S02366,W038,LGA03,0,yes
BAN-000368,"BAN-000368  (K. Dogo, structure 228)",S02366,W038,LGA03,2,yes
BAN-000369,"BAN-000369  (Y. Abu, structure 185)",S02366,W038,LGA03,3,no
BAN-000370,"BAN-000370  (R. Ede, structure 122)",S02366,W038,LGA03,2,yes
BAN-000371,"BAN-000371  (K. Gani, structure 56)",S02366,W038,LGA03,3,yes
BAN-000372,"BAN-000372  (H. Musa, structure 17)",S01916,W029,LGA04,4,yes
BAN-000373,"BAN-000373  (F. Umar, structure 220)",S02187,W034,LGA03,3,yes
BAN-000374,"BAN-000374  (K. Zubi, structure 95)",S02187,W034,LGA03,3,yes
BAN-000375,"BAN-000375  (Y. Abu, structure 222)",S02187,W034,LGA03,4,yes
BAN-000376,"BAN-000376  (Z. Musa, structure 31)",S02187,W034,LGA03,2,yes
BAN-000377,"BAN-000377  (M. Gani, structure 251)",S02187,W034,LGA03,1,yes
BAN-000378,"BAN-000378  (A. Umar, structure 53)",S02187,W034,LGA03,1,yes
BAN-000379,"BAN-000379  (B. Jibo, structure 71)",S02187,W034,LGA03,1,yes
BAN-000380,"BAN-000380  (B. Gani, structure 41)",S01307,W017,LGA03,3,yes
BAN-000381,"BAN-000381  (M. Dogo, structure 172)",S01307,W017,LGA03,4,yes
BAN-000382,"BAN-000382  (S. Sule, structure 28)",S01307,W017,LGA03,2,yes
BAN-000383,"BAN-000383  (K. Jibo, structure 6)",S00232,W003,LGA01,1,no
BAN-000384,"BAN-000384  (Y. Bala, structure 254)",S00232,W003,LGA01,3,yes
BAN-000385,"BAN-000385  (K. Isa, structure 230)",S02332,W037,LGA03,2,yes
BAN-000386,"BAN-000386  (I. Umar, structure 179)",S02332,W037,LGA03,3,yes
BAN-000387,"BAN-000387  (H. Oje, structure 224)",S02332,W037,LGA03,0,yes
BAN-000388,"BAN-000388  (K. Yaro, structure 104)",S02024,W031,LGA03,0,yes
BAN-000389,"BAN-000389  (Y. Sule, structure 82)",S02024,W031,LGA03,4,yes
BAN-000390,"BAN-000390  (Y. Kabo, structure 172)",S02024,W031,LGA03,0,yes
BAN-000391,"BAN-000391  (F. Pama, structure 41)",S02024,W031,LGA03,4,yes
BAN-000392,"BAN-000392  (R. Musa, structure 167)",S02024,W031,LGA03,4,no
BAN-000393,"BAN-000393  (U. Gani, structure 178)",S00558,W007,LGA01,2,yes
BAN-000394,"BAN-000394  (K. Lami, structure 146)",S01060,W014,LGA01,1,yes
BAN-000395,"BAN-000395  (H. Wada, structure 8)",S01060,W014,LGA01,0,yes
BAN-000396,"BAN-000396  (M. Gani, structure 125)",S00084,W001,LGA01,2,yes
BAN-000397,"BAN-000397  (Y. Tanko, structure 59)",S00084,W001,LGA01,0,yes
BAN-000398,"BAN-000398  (I. Cham, structure 104)",S00568,W007,LGA01,3,yes
BAN-000399,"BAN-000399  (R. Jibo, structure 61)",S00568,W007,LGA01,1,yes
BAN-000400,"BAN-000400  (S. Umar, structure 18)",S00568,W007,LGA01,3,yes
BAN-000401,"BAN-000401  (I. Abu, structure 156)",S01560,W022,LGA03,0,yes
BAN-000402,"BAN-000402  (K. Bala, structure 173)",S01560,W022,LGA03,4,yes
BAN-000403,"BAN-000403  (R. Haru, structure 128)",S02307,W036,LGA04,0,yes
BAN-000404,"BAN-000404  (F. Ede, structure 85)",S02307,W036,LGA04,3,yes
BAN-000405,"BAN-000405  (R. Yaro, structure 184)",S01248,W016,LGA02,2,yes
BAN-000406,"BAN-000406  (M. Lami, structure 169)",S01248,W016,LGA02,0,yes
BAN-000407,"BAN-000407  (B. Funo, structure 115)",S01248,W016,LGA02,4,yes
BAN-000408,"BAN-000408  (M. Pama, structure 3)",S01461,W020,LGA01,1,yes
BAN-000409,"BAN-000409  (B. Abu, structure 125)",S01200,W015,LGA01,0,yes
BAN-000410,"BAN-000410  (A. Haru, structure 137)",S00448,W006,LGA01,0,yes
BAN-000411,"BAN-000411  (F. Funo, structure 239)",S00448,W006,LGA01,2,yes
BAN-000412,"BAN-000412  (H. Umar, structure 18)",S00448,W006,LGA01,4,yes
BAN-000413,"BAN-000413  (S. Jibo, structure 170)",S00807,W009,LGA02,1,yes
BAN-000414,"BAN-000414  (S. Umar, structure 188)",S00807,W009,LGA02,4,yes
BAN-000415,"BAN-000415  (Y. Cham, structure 99)",S00807,W009,LGA02,1,yes
BAN-000416,"BAN-000416  (A. Sule, structure 89)",S00335,W004,LGA02,2,yes
BAN-000417,"BAN-000417  (U. Cham, structure 202)",S00335,W004,LGA02,4,yes
BAN-000418,"BAN-000418  (M. Wada, structure 87)",S02319,W037,LGA03,0,yes
BAN-000419,"BAN-000419  (F. Pama, structure 176)",S02319,W037,LGA03,4,yes
BAN-000420,"BAN-000420  (F. Abu, structure 146)",S02319,W037,LGA03,2,no
BAN-000421,"BAN-000421  (U. Wada, structure 134)",S02319,W037,LGA03,3,yes
BAN-000422,"BAN-000422  (Z. Funo, structure 188)",S00030,W001,LGA01,4,yes
BAN-000423,"BAN-000423  (M. Jibo, structure 202)",S00697,W008,LGA01,0,yes
BAN-000424,"BAN-000424  (F. Oje, structure 65)",S00697,W008,LGA01,3,yes
BAN-000425,"BAN-000425  (H. Kabo, structure 52)",S00697,W008,LGA01,4,yes
BAN-000426,"BAN-000426  (I. Isa, structure 238)",S00697,W008,LGA01,1,yes
BAN-000427,"BAN-000427  (B. Abu, structure 45)",S00697,W008,LGA01,3,yes
BAN-000428,"BAN-000428  (A. Tanko, structure 91)",S02265,W035,LGA04,2,yes
BAN-000429,"BAN-000429  (U. Ede, structure 206)",S01849,W029,LGA04,0,yes
BAN-000430,"BAN-000430  (Z. Wada, structure 37)",S01849,W029,LGA04,3,yes
BAN-000431,"BAN-000431  (K. Gani, structure 67)",S00060,W001,LGA01,0,yes
BAN-000432,"BAN-000432  (I. Zubi, structure 178)",S00060,W001,LGA01,4,yes
BAN-000433,"BAN-000433  (U. Nura, structure 243)",S00060,W001,LGA01,1,yes
BAN-000434,"BAN-000434  (R. Cham, structure 233)",S01493,W020,LGA01,1,yes
BAN-000435,"BAN-000435  (I. Kabo, structure 181)",S02233,W035,LGA04,4,yes
BAN-000436,"BAN-000436  (M. Musa, structure 205)",S00271,W003,LGA01,2,yes
BAN-000437,"BAN-000437  (Y. Lami, structure 128)",S00271,W003,LGA01,2,yes
BAN-000438,"BAN-000438  (I. Funo, structure 134)",S02268,W035,LGA04,2,yes
BAN-000439,"BAN-000439  (I. Musa, structure 253)",S01808,W028,LGA04,2,yes
BAN-000440,"BAN-000440  (Y. Rabi, structure 131)",S01808,W028,LGA04,3,yes
BAN-000441,"BAN-000441  (Y. Lami, structure 118)",S01706,W025,LGA04,4,no
BAN-000442,"BAN-000442  (M. Lami, structure 129)",S01706,W025,LGA04,3,yes
BAN-000443,"BAN-000443  (I. Pama, structure 40)",S01706,W025,LGA04,3,yes
BAN-000444,"BAN-000444  (R. Musa, structure 120)",S01396,W019,LGA04,4,yes
BAN-000445,"BAN-000445  (K. Lami, structure 81)",S01229,W015,LGA01,2,yes
BAN-000446,"BAN-000446  (I. Lami, structure 178)",S01565,W022,LGA03,0,no
BAN-000447,"BAN-000447  (K. Dogo, structure 198)",S00392,W005,LGA02,2,yes
BAN-000448,"BAN-000448  (H. Oje, structure 133)",S00582,W007,LGA01,4,yes
BAN-000449,"BAN-000449  (I. Umar, structure 66)",S00377,W005,LGA02,4,yes
BAN-000450,"BAN-000450  (R. Pama, structure 90)",S00377,W005,LGA02,0,no
BAN-000451,"BAN-000451  (R. Oje, structure 257)",S00377,W005,LGA02,2,yes
BAN-000452,"BAN-000452  (F. Gani, structure 194)",S00048,W001,LGA01,0,yes
BAN-000453,"BAN-000453  (B. Lami, structure 111)",S00957,W013,LGA02,2,yes
BAN-000454,"BAN-000454  (H. Haru, structure 79)",S00957,W013,LGA02,0,no
BAN-000455,"BAN-000455  (S. Zubi, structure 143)",S00957,W013,LGA02,3,yes
BAN-000456,"BAN-000456  (R. Kabo, structure 213)",S00724,W008,LGA01,1,yes
BAN-000457,"BAN-000457  (Z. Yaro, structure 70)",S00724,W008,LGA01,1,yes
BAN-000458,"BAN-000458  (R. Abu, structure 239)",S00724,W008,LGA01,0,yes
BAN-000459,"BAN-000459  (F. Lami, structure 69)",S00724,W008,LGA01,2,yes
BAN-000460,"BAN-000460  (F. Ede, structure 244)",S02323,W037,LGA03,3,yes
BAN-000461,"BAN-000461  (B. Kabo, structure 55)",S00209,W002,LGA01,3,yes
BAN-000462,"BAN-000462  (F. Musa, structure 98)",S00209,W002,LGA01,1,yes
BAN-000463,"BAN-000463  (I. Bala, structure 33)",S00209,W002,LGA01,0,yes
BAN-000464,"BAN-000464  (K. Yaro, structure 257)",S02463,W039,LGA04,4,yes
BAN-000465,"BAN-000465  (H. Pama, structure 30)",S02052,W032,LGA04,4,yes
BAN-000466,"BAN-000466  (U. Nura, structure 255)",S02052,W032,LGA04,3,yes
BAN-000467,"BAN-000467  (S. Umar, structure 28)",S02052,W032,LGA04,0,yes
BAN-000468,"BAN-000468  (H. Isa, structure 216)",S02107,W033,LGA03,3,yes
BAN-000469,"BAN-000469  (Y. Abu, structure 130)",S01876,W029,LGA04,2,yes
BAN-000470,"BAN-000470  (B. Gani, structure 170)",S01876,W029,LGA04,4,yes
BAN-000471,"BAN-000471  (U. Bala, structure 65)",S00769,W008,LGA01,2,yes
BAN-000472,"BAN-000472  (F. Pama, structure 131)",S00769,W008,LGA01,2,yes
BAN-000473,"BAN-000473  (I. Abu, structure 117)",S00260,W003,LGA01,0,no
BAN-000474,"BAN-000474  (S. Dogo, structure 22)",S00260,W003,LGA01,4,yes
BAN-000475,"BAN-000475  (I. Isa, structure 218)",S00260,W003,LGA01,1,yes
BAN-000476,"BAN-000476  (U. Cham, structure 241)",S01482,W020,LGA01,0,no
BAN-000477,"BAN-000477  (S. Dogo, structure 155)",S01482,W020,LGA01,2,yes
BAN-000478,"BAN-000478  (R. Rabi, structure 215)",S01482,W020,LGA01,2,yes
BAN-000479,"BAN-000479  (M. Jibo, structure 112)",S01482,W020,LGA01,3,no
BAN-000480,"BAN-000480  (A. Pama, structure 225)",S02479,W040,LGA04,1,yes
BAN-000481,"BAN-000481  (H. Nura, structure 11)",S02479,W040,LGA04,2,yes
BAN-000482,"BAN-000482  (R. Sule, structure 2)",S00865,W010,LGA02,0,yes
BAN-000483,"BAN-000483  (Y. Pama, structure 120)",S00865,W010,LGA02,1,yes
BAN-000484,"BAN-000484  (I. Bala, structure 90)",S00865,W010,LGA02,4,yes
BAN-000485,"BAN-000485  (B. Isa, structure 120)",S02381,W038,LGA03,2,yes
BAN-000486,"BAN-000486  (A. Gani, structure 21)",S02381,W038,LGA03,2,yes
BAN-000487,"BAN-000487  (Z. Lami, structure 144)",S02381,W038,LGA03,1,yes
BAN-000488,"BAN-000488  (R. Dogo, structure 60)",S02291,W036,LGA04,0,yes
BAN-000489,"BAN-000489  (R. Sule, structure 32)",S00454,W006,LGA01,3,yes
BAN-000490,"BAN-000490  (Y. Ede, structure 122)",S00454,W006,LGA01,4,yes
BAN-000491,"BAN-000491  (M. Lami, structure 4)",S00454,W006,LGA01,0,yes
BAN-000492,"BAN-000492  (U. Gani, structure 92)",S00454,W006,LGA01,1,yes
BAN-000493,"BAN-000493  (Z. Lami, structure 34)",S00317,W003,LGA01,2,yes
BAN-000494,"BAN-000494  (F. Kabo, structure 256)",S00317,W003,LGA01,0,yes
BAN-000495,"BAN-000495  (Z. Ede, structure 96)",S00317,W003,LGA01,0,yes
BAN-000496,"BAN-000496  (K. Rabi, structure 90)",S00317,W003,LGA01,2,yes
BAN-000497,"BAN-000497  (B. Yaro, structure 100)",S00236,W003,LGA01,3,yes
BAN-000498,"BAN-000498  (K. Dogo, structure 147)",S00236,W003,LGA01,2,yes
BAN-000499,"BAN-000499  (A. Ede, structure 225)",S00236,W003,LGA01,1,yes
BAN-000500,"BAN-000500  (M. Musa, structure 44)",S00984,W013,LGA02,1,yes
BAN-000501,"BAN-000501  (A. Oje, structure 92)",S01407,W019,LGA04,4,yes
BAN-000502,"BAN-000502  (M. Tanko, structure 137)",S01847,W029,LGA04,3,no
BAN-000503,"BAN-000503  (Y. Umar, structure 169)",S01847,W029,LGA04,0,no
BAN-000504,"BAN-000504  (Y. Bala, structure 70)",S01847,W029,LGA04,4,yes
BAN-000505,"BAN-000505  (Z. Abu, structure 142)",S01847,W029,LGA04,2,yes
BAN-000506,"BAN-000506  (R. Haru, structure 206)",S01847,W029,LGA04,2,yes
BAN-000507,"BAN-000507  (I. Pama, structure 158)",S00637,W007,LGA01,2,yes
BAN-000508,"BAN-000508  (F. Pama, structure 2)",S01403,W019,LGA04,2,no
BAN-000509,"BAN-000509  (U. Kabo, structure 134)",S01403,W019,LGA04,0,yes
BAN-000510,"BAN-000510  (Y. Rabi, structure 252)",S00615,W007,LGA01,2,yes
BAN-000511,"BAN-000511  (Z. Dogo, structure 156)",S00469,W006,LGA01,2,yes
BAN-000512,"BAN-000512  (M. Bala, structure 184)",S00469,W006,LGA01,2,yes
BAN-000513,"BAN-000513  (H. Musa, structure 144)",S00469,W006,LGA01,4,yes
BAN-000514,"BAN-000514  (A. Tanko, structure 146)",S02191,W034,LGA03,0,yes
BAN-000515,"BAN-000515  (Z. Sule, structure 67)",S02191,W034,LGA03,4,yes
BAN-000516,"BAN-000516  (B. Nura, structure 140)",S01600,W023,LGA03,3,yes
BAN-000517,"BAN-000517  (R. Tanko, structure 55)",S01600,W023,LGA03,2,yes
BAN-000518,"BAN-000518  (K. Dogo, structure 193)",S01600,W023,LGA03,4,yes
BAN-000519,"BAN-000519  (F. Yaro, structure 174)",S01892,W029,LGA04,1,yes
BAN-000520,"BAN-000520  (A. Sule, structure 188)",S02510,W040,LGA04,1,yes
BAN-000521,"BAN-000521  (I. Umar, structure 137)",S02510,W040,LGA04,1,yes
BAN-000522,"BAN-000522  (B. Musa, structure 96)",S02510,W040,LGA04,0,yes
BAN-000523,"BAN-000523  (S. Funo, structure 109)",S01860,W029,LGA04,3,yes
BAN-000524,"BAN-000524  (Y. Pama, structure 132)",S01860,W029,LGA04,4,yes
BAN-000525,"BAN-000525  (F. Haru, structure 142)",S01519,W021,LGA02,3,yes
BAN-000526,"BAN-000526  (F. Funo, structure 131)",S01519,W021,LGA02,2,yes
BAN-000527,"BAN-000527  (H. Rabi, structure 34)",S01519,W021,LGA02,2,yes
BAN-000528,"BAN-000528  (A. Tanko, structure 191)",S01519,W021,LGA02,0,yes
BAN-000529,"BAN-000529  (Y. Wada, structure 174)",S01614,W023,LGA03,3,yes
BAN-000530,"BAN-000530  (S. Yaro, structure 209)",S01614,W023,LGA03,1,yes
BAN-000531,"BAN-000531  (Y. Nura, structure 239)",S01614,W023,LGA03,4,no
BAN-000532,"BAN-000532  (I. Bala, structure 72)",S01455,W020,LGA01,4,yes
BAN-000533,"BAN-000533  (K. Zubi, structure 139)",S01455,W020,LGA01,0,yes
BAN-000534,"BAN-000534  (S. Funo, structure 76)",S01441,W020,LGA01,4,yes
BAN-000535,"BAN-000535  (Y. Ede, structure 117)",S01441,W020,LGA01,0,yes
BAN-000536,"BAN-000536  (M. Pama, structure 97)",S01441,W020,LGA01,0,yes
BAN-000537,"BAN-000537  (H. Kabo, structure 179)",S02037,W031,LGA03,2,yes
BAN-000538,"BAN-000538  (Z. Jibo, structure 221)",S02037,W031,LGA03,4,yes
BAN-000539,"BAN-000539  (K. Kabo, structure 223)",S02037,W031,LGA03,2,yes
BAN-000540,"BAN-000540  (S. Lami, structure 192)",S00331,W004,LGA02,0,yes
BAN-000541,"BAN-000541  (U. Sule, structure 72)",S00331,W004,LGA02,1,yes
BAN-000542,"BAN-000542  (Y. Bala, structure 234)",S00331,W004,LGA02,0,yes
BAN-000543,"BAN-000543  (R. Jibo, structure 195)",S00331,W004,LGA02,3,no
BAN-000544,"BAN-000544  (K. Oje, structure 93)",S00376,W005,LGA02,3,yes
BAN-000545,"BAN-000545  (K. Gani, structure 164)",S00376,W005,LGA02,4,yes
BAN-000546,"BAN-000546  (Z. Lami, structure 149)",S00376,W005,LGA02,0,yes
BAN-000547,"BAN-000547  (M. Rabi, structure 144)",S00053,W001,LGA01,2,yes
BAN-000548,"BAN-000548  (F. Lami, structure 143)",S00053,W001,LGA01,1,no
BAN-000549,"BAN-000549  (I. Bala, structure 213)",S00053,W001,LGA01,4,no
BAN-000550,"BAN-000550  (I. Sule, structure 197)",S00053,W001,LGA01,3,yes
BAN-000551,"BAN-000551  (Y. Nura, structure 117)",S00053,W001,LGA01,1,yes
BAN-000552,"BAN-000552  (B. Gani, structure 184)",S00342,W004,LGA02,2,yes
BAN-000553,"BAN-000553  (H. Jibo, structure 212)",S00342,W004,LGA02,1,yes
BAN-000554,"BAN-000554  (Z. Rabi, structure 155)",S01723,W026,LGA03,1,yes
BAN-000555,"BAN-000555  (H. Haru, structure 169)",S01723,W026,LGA03,2,yes
BAN-000556,"BAN-000556  (F. Zubi, structure 155)",S01723,W026,LGA03,3,yes
BAN-000557,"BAN-000557  (I. Cham, structure 99)",S01723,W026,LGA03,1,yes
BAN-000558,"BAN-000558  (K. Dogo, structure 190)",S01723,W026,LGA03,1,yes
BAN-000559,"BAN-000559  (U. Pama, structure 221)",S01723,W026,LGA03,3,yes
BAN-000560,"BAN-000560  (F. Sule, structure 108)",S01723,W026,LGA03,0,yes
BAN-000561,"BAN-000561  (A. Rabi, structure 177)",S02469,W039,LGA04,3,no
BAN-000562,"BAN-000562  (I. Pama, structure 33)",S02469,W039,LGA04,0,yes
BAN-000563,"BAN-000563  (B. Rabi, structure 17)",S00122,W002,LGA01,1,yes
BAN-000564,"BAN-000564  (K. Isa, structure 135)",S00978,W013,LGA02,1,yes
BAN-000565,"BAN-000565  (K. Haru, structure 172)",S01205,W015,LGA01,0,yes
BAN-000566,"BAN-000566  (I. Lami, structure 39)",S01205,W015,LGA01,3,yes
BAN-000567,"BAN-000567  (Y. Kabo, structure 211)",S01205,W015,LGA01,2,yes
BAN-000568,"BAN-000568  (S. Funo, structure 128)",S01205,W015,LGA01,2,yes
BAN-000569,"BAN-000569  (F. Ede, structure 30)",S01205,W015,LGA01,0,yes
BAN-000570,"BAN-000570  (R. Yaro, structure 48)",S00123,W002,LGA01,3,yes
BAN-000571,"BAN-000571  (A. Wada, structure 99)",S00123,W002,LGA01,2,yes
BAN-000572,"BAN-000572  (A. Kabo, structure 70)",S00123,W002,LGA01,0,yes
BAN-000573,"BAN-000573  (R. Pama, structure 224)",S02472,W040,LGA04,3,yes
BAN-000574,"BAN-000574  (Z. Ede, structure 168)",S02357,W037,LGA03,4,yes
BAN-000575,"BAN-000575  (U. Lami, structure 94)",S02357,W037,LGA03,0,yes
BAN-000576,"BAN-000576  (F. Yaro, structure 183)",S02357,W037,LGA03,2,yes
BAN-000577,"BAN-000577  (H. Gani, structure 251)",S02357,W037,LGA03,4,yes
BAN-000578,"BAN-000578  (I. Zubi, structure 68)",S02462,W039,LGA04,0,yes
BAN-000579,"BAN-000579  (R. Zubi, structure 225)",S02462,W039,LGA04,1,yes
BAN-000580,"BAN-000580  (M. Kabo, structure 178)",S02462,W039,LGA04,1,yes
BAN-000581,"BAN-000581  (K. Tanko, structure 137)",S01302,W017,LGA03,0,yes
BAN-000582,"BAN-000582  (I. Sule, structure 120)",S01302,W017,LGA03,0,yes
BAN-000583,"BAN-000583  (M. Tanko, structure 13)",S01302,W017,LGA03,4,yes
BAN-000584,"BAN-000584  (U. Haru, structure 78)",S01302,W017,LGA03,0,yes
BAN-000585,"BAN-000585  (B. Pama, structure 17)",S00110,W001,LGA01,3,yes
BAN-000586,"BAN-000586  (Y. Funo, structure 103)",S01521,W021,LGA02,0,yes
BAN-000587,"BAN-000587  (I. Pama, structure 19)",S01521,W021,LGA02,4,yes
BAN-000588,"BAN-000588  (A. Cham, structure 215)",S01521,W021,LGA02,3,yes
BAN-000589,"BAN-000589  (F. Bala, structure 134)",S00797,W009,LGA02,1,yes
BAN-000590,"BAN-000590  (F. Wada, structure 55)",S02038,W031,LGA03,3,yes
BAN-000591,"BAN-000591  (F. Funo, structure 186)",S00051,W001,LGA01,3,yes
BAN-000592,"BAN-000592  (A. Haru, structure 245)",S00051,W001,LGA01,1,yes
BAN-000593,"BAN-000593  (H. Umar, structure 125)",S00051,W001,LGA01,1,yes
BAN-000594,"BAN-000594  (Z. Cham, structure 126)",S00051,W001,LGA01,2,yes
BAN-000595,"BAN-000595  (S. Abu, structure 168)",S00327,W003,LGA01,4,yes
BAN-000596,"BAN-000596  (I. Yaro, structure 215)",S00327,W003,LGA01,0,yes
BAN-000597,"BAN-000597  (M. Wada, structure 257)",S00327,W003,LGA01,0,yes
BAN-000598,"BAN-000598  (F. Isa, structure 254)",S00327,W003,LGA01,0,yes
BAN-000599,"BAN-000599  (Z. Oje, structure 5)",S02316,W037,LGA03,4,yes
BAN-000600,"BAN-000600  (R. Yaro, structure 74)",S02316,W037,LGA03,4,yes
BAN-000601,"BAN-000601  (M. Oje, structure 102)",S02405,W038,LGA03,4,yes
BAN-000602,"BAN-000602  (F. Jibo, structure 127)",S02405,W038,LGA03,2,yes
BAN-000603,"BAN-000603  (S. Pama, structure 111)",S01451,W020,LGA01,4,yes
BAN-000604,"BAN-000604  (R. Cham, structure 53)",S01451,W020,LGA01,2,yes
BAN-000605,"BAN-000605  (I. Isa, structure 59)",S01451,W020,LGA01,2,yes
BAN-000606,"BAN-000606  (Z. Cham, structure 256)",S00879,W011,LGA02,3,yes
BAN-000607,"BAN-000607  (M. Nura, structure 207)",S00879,W011,LGA02,1,yes
BAN-000608,"BAN-000608  (I. Umar, structure 53)",S00745,W008,LGA01,4,yes
BAN-000609,"BAN-000609  (R. Haru, structure 258)",S01412,W019,LGA04,4,yes
BAN-000610,"BAN-000610  (K. Oje, structure 244)",S01412,W019,LGA04,2,no
BAN-000611,"BAN-000611  (A. Lami, structure 231)",S01412,W019,LGA04,0,yes
BAN-000612,"BAN-000612  (M. Funo, structure 193)",S02242,W035,LGA04,3,yes
BAN-000613,"BAN-000613  (H. Ede, structure 250)",S02242,W035,LGA04,2,yes
